IDLink;Title;Source;Topic;PublishDate;SentimentTitle;SentimentHeadline;Facebook;GooglePlus;LinkedIn
53168;Digital economy 6% of Ireland's GDP - report;RTE.ie;economy;31.05.2016 16:23;0.0510310363079829;-0.14884052256495;1;1;8
53189;Why Democrats Have the Gig Economy All Wrong;Fox Business;economy;31.05.2016 17:00;-0.110485434560398;-0.0739950026465752;17;1;5
53264;Wall St. Is Mixed as Investors Weigh Economic Data;New York Times;economy;31.05.2016 17:20;-0.25;0.186550626811159;28;2;23
53421;US consumer spending increase strongest in over six years;Reuters;economy;31.05.2016 18:00;0;0.024514516892273;149;13;86
53216;Etihad adds billions for Abu Dhabi economy, study shows;The National;economy;31.05.2016 18:20;0;-0.0376654598894912;12;4;34
53251;US stocks fall on economic worries, dollar firms;Reuters;economy;31.05.2016 21:07;-0.0266801864197702;-0.0843919502240957;105;5;26
53273;Brazil's New Government Has 90 Days to Save the Economy from ...;The National Interest Online;economy;31.05.2016 22:20;-0.0461165492107888;0.223606797749979;20;3;17
53268;A Universal Basic Income Is a Poor Tool to Fight Poverty;New York Times;economy;31.05.2016 23:00;-0.555911541565252;-0.186550626811159;480;47;395
53477;World Economy Risks Getting Caught in 'Low-Growth Trap';ABC News;economy;01.06.2016 1:42;0;0.0600411668463384;7;3;1
53307;China Factory Gauge Signals Further Economic Stabilization;Bloomberg;economy;01.06.2016 2:31;0.28347335475692;-0.078192905271403;23;2;13
53316;Australia's economic growth rate improved in the March quarter ...;The Guardian;economy;01.06.2016 3:08;-0.125;0.0375344491972803;29;3;10
53430;RBI Governor Raghuram Rajan wins over PM Modi despite broad ...;Economic Times;economy;01.06.2016 8:20;0.0691748238161833;-0.2;109;6;36
53437;Brexit could spread shockwaves through global economy, says OECD;The Guardian;economy;01.06.2016 10:01;0.166666666666667;-0.224596088435374;181;4;47
53458;EU referendum live: Brexit immigration plan would 'wreck economy';The Guardian;economy;01.06.2016 10:40;-0.00231481481481467;-0.178196386563547;131;4;33
53530;RBI governor Raghuram Rajan doesn't want extension: Media report;Economic Times;economy;01.06.2016 11:20;-0.0078125;0.130321508785672;112;10;104
53536;If wages and incomes are rising, why are people so angry about the ...;Washington Post;economy;01.06.2016 11:40;0.225346954716499;0.120597222222222;52;1;2
53471;OECD warns of risks of overheating Irish economy;RTE.ie;economy;01.06.2016 11:55;0;0.0802020285318488;11;3;5
53480;11700 slaves trapped in modern Britain's 'shadow economy'  report;RT;economy;01.06.2016 12:43;0;-0.0709899551672073;240;37;2
53487;Why the global economy may need to get worse before it gets better;The Guardian (blog);economy;01.06.2016 12:50;0.229295341529908;0.143384833669101;51;11;32
53488;One glance at the EU's dismal trade policy simply destroys the ...;Telegraph.co.uk;economy;01.06.2016 12:54;-0.0481580619811705;-0.0687685360614011;1693;6;4
53682;American Economy Hamstrung by Vanishing Startups, Innovation;Bloomberg;economy;01.06.2016 14:00;-0.236227795630767;-0.0591006786055812;23;1;57
53517;Brazil crisis: Economy spirals deeper into recession;CNNMoney;economy;01.06.2016 14:31;0;0.0768648367265553;390;11;101
53553;US companies fleeing Venezuela to escape country's collapsing ...;Fox News;economy;01.06.2016 16:06;-0.0489082190320694;-0.223606797749979;473;13;10
53559;One year after: Nigeria's economy under Buhari on knees- Bloomberg;Vanguard;economy;01.06.2016 16:20;0;-0.049029033784546;341;3;8
53565;The Only 5 Things You Need to Launch a Startup in Any Economy;Entrepreneur;economy;01.06.2016 16:40;-0.118276617646486;0.0471008487980335;169;39;158
53567;Give Directly To The Homeless Through A New Sharing Economy App;Co.Exist;economy;01.06.2016 17:01;-0.242151298614016;-0.369985402091094;29;2;12
53586;FINANCIAL CRASH WARNING: US set for 'economic meltdown that ...;Express.co.uk;economy;01.06.2016 17:40;-0.105138888888889;0.0326907765078603;230;13;52
53598;No 'spare tires' available if wheels come off global economy, warns ...;MarketWatch;economy;01.06.2016 18:59;-0.135051956425457;-0.0456012643316167;12;2;3
53605;Economy Grows at 'Modest' Pace as Job Market Tightens, Fed Says;Bloomberg;economy;01.06.2016 19:02;-0.0714519071785847;-0.275;55;2;69
53614;Japan's sales tax delay raises questions about economy;Financial Times;economy;01.06.2016 19:20;0.220970869120796;0;7;5;3
53677;Is India's economic growth for real? Take a look at key numbers;Economic Times;economy;01.06.2016 21:20;-0.205681033398804;-0.185416666666667;23;1;15
53643;As the economy accelerates, the construction industry falters;Christian Science Monitor;economy;01.06.2016 22:40;-0.0441941738241592;-0.361423380703362;1;2;1
53667;Wall St. notches minor gains as economic data pours in;Reuters;economy;01.06.2016 22:40;-0.237170824512628;0.0231682682285638;42;5;17
53648;Imagine an Economy Without Wall Street;Wall Street Journal;economy;01.06.2016 23:49;-0.255155181539914;0.098058067569092;333;4;288
53676;Orthodox Jewish businesses boosting regional economy;Asbury Park Press;economy;02.06.2016 0:00;0;-0.0786917921826438;21;1;83
53678;Forget Beijing's data, here's more proof that China is slowing;CNBC;economy;02.06.2016 2:20;0.308322071866417;-0.0755864750956896;44;6;13
53673;The Australian Economy is a Bomb on a Short Fuse;Daily Reckoning - Australian Edition;economy;02.06.2016 3:16;-0.26800303169927;-0.123414468820031;9;1;3
53680;Are Investors Underestimating Japan's Economy?;Bloomberg;economy;02.06.2016 3:40;0;0.0294627825494395;3;1;7
53702;Brexit Is Already Hurting the Global Economy;The National Interest Online;economy;02.06.2016 4:00;-0.236227795630767;-0.0333126119305641;11;2;1
53683;BOJ's Sato Is Pessimistic on Economy, Central Bank's Strategy;Bloomberg;economy;02.06.2016 4:48;0.0416666666666667;-0.0847089807106866;10;2;9
53751;Indian economy to more than double to $5 tn in few years: FM Arun Jaitley;The Economic Times;economy;02.06.2016 4:54;0;0.0463913495908006;94;4;31
53763;The worst place to sit on a plane? Introducing the middle middle seat;Daily Telegraph;economy;02.06.2016 5:26;-0.224624688835998;-0.260522822156646;48;1;13
53804;'Sharing economy' must not allow exploitation of workers by distant tax-dodging tech firms, says TUC;Trades Union Congress;economy;02.06.2016 7:57;-0.28125;0.186118366359412;2;2;3
53710;Modi govt to push reforms to make India a more developed economy ...;Economic Times;economy;02.06.2016 8:00;-0.117394554735224;-0.0114819831692962;5;4;1
53788;Report: BDS failing to cause major economic blow to Israel;Jerusalem Post Israel News;economy;02.06.2016 10:00;-0.173486066078682;-0.06875;114;4;18
53741;India's Top Statistician Defends Economic-Growth Numbers, Warts ...;Wall Street Journal (blog);economy;02.06.2016 10:40;0;-0.130321508785672;38;1;5
53744;Government To Push Reforms To Make India A 'Developed ...;NDTV;economy;02.06.2016 11:00;-0.068888888888889;-0.0114819831692962;3;1;4
53745;How the circular economy boosts biodiversity;GreenBiz;economy;02.06.2016 11:00;0;-0.00868810058571152;13;1;16
53754;A European agenda for the collaborative economy;EU News;economy;02.06.2016 11:20;-0.0944911182523068;-0.078192905271403;34;3;74
53737;Cuba works to join the global economy, and IT sees a golden ...;Computerworld;economy;02.06.2016 11:34;0.090210979560879;-0.00434405029285566;62;14;57
53740;Mobius Bets on India's Small-Cap Stocks to Tap Growing Economy;Bloomberg;economy;02.06.2016 11:40;0.0753778361444409;0.109108945117996;17;1;9
53753;Jack Welch says Obama's 'wacky' climate-change agenda hurts the ...;CNBC;economy;02.06.2016 12:41;0;-0.0813673518283754;98;1;47
53759;Indian economy to more than double to $5 trillion in few years, says ...;Daily News & Analysis;economy;02.06.2016 13:24;0;-0.0288675134594813;8;3;16
53774;Saudi Arabia's energy minister may attend St. Petersburg ...;TASS;economy;02.06.2016 13:40;0.220970869120796;0;3;2;1
53791;"US private payrolls rise in May; weekly jobless claims fall";Reuters;economy;02.06.2016 14:20;-0.10726855748173;0.0652063241713114;516;48;215
53794;Copper, Oil and Yen: Pressure Points for the Global Economy;DailyFX;economy;02.06.2016 14:40;-0.118585412256314;-0.0501194802538229;17;1;20
53785;How to Earn $250/Hour in the Gig Economy;Bloomberg;economy;02.06.2016 14:52;0;0.0028125;81;14;286
53824;The easiest way to guess if someone supports Trump? Ask if Obama ...;Vox;economy;02.06.2016 15:20;0.0127798887711245;-0.0918558653543692;834;7;4
53799;Saudi Arabia invested $3.5 billion in Uber. That could be bad news ...;Vox;economy;02.06.2016 15:31;-0.0721601768124248;0.171559951442405;195;7;59
53823;The plans of Madagascar's president, Libya's crippled economy and ...;Africanews (press release);economy;02.06.2016 16:20;0;0.0155928166496615;3;1;6
53870;Gigonomics: The Dismal Science Behind Today's On-Demand Jobs;Bloomberg;economy;02.06.2016 16:20;-0.25;0.0573539334676404;33;3;57
53819;The 4 Main Ways to Innovate in a Digital Economy;Harvard Business Review;economy;02.06.2016 17:10;-0.0416666666666667;-0.10001653302483;106;18;1109
53817;Rise of 'gig economy' poses challenges for tax system;Financial Times;economy;02.06.2016 17:13;-0.00458333333333333;-0.0520941828977325;22;1;13
53860;Indian economy to more than double to $5 tn in few years: Arun Jaitley;Times of India;economy;02.06.2016 17:20;0;0.014961093723282;16;1;1
53825;Mersey Gateway has pumped 129m into regional economy already ...;Liverpool Echo;economy;02.06.2016 17:20;0;-0.0483275595080199;7;1;7
53841;Trump, Clinton, Sanders get an 'F' on the economy;CNBC;economy;02.06.2016 18:29;0.0136111111111111;0.0710669054518703;167;3;3
53834;A Tale of Two Honda Civics: Turbo vs. Non-Turbo Fuel Economy;Car and Driver (blog);economy;02.06.2016 18:46;-0.180421959121758;-0.292065895386488;49;5;2
53838;What Higher Consumer Spending Means for the U.S. Economy;TheStreet.com;economy;02.06.2016 18:50;0;0.05625;3;1;2
53858;EU backs sharing economy in boost for Uber and Airbnb;The Guardian;economy;02.06.2016 19:20;0.0395284707521047;-0.126587925336144;35;4;12
53893;Cuban millennials look ahead to building the new Cuban economy;Brookings Institution (blog);economy;02.06.2016 19:20;0.0592927061281572;-0.0286002697076518;15;1;2
53845;Mitch McConnell is wrong about the economy;CNBC;economy;02.06.2016 19:23;0.0472455591261534;-0.138323501993348;56;1;2
53865;CBO: Hurricane damage costs will increase faster than the economy;The Hill;economy;02.06.2016 19:40;-0.0988211768802618;-0.0823931935082619;10;4;1
53900;Poll: Voters prefer Trump to Clinton on economy;The Hill (blog);economy;02.06.2016 21:00;0.0441941738241592;0.0590249085048049;198;2;4
53868;The Gig Economy Is a Rigged Economy;Huffington Post;economy;02.06.2016 21:11;-0.0944911182523068;0.104551489183294;4;2;3
53878;Hillary Clinton Previews Her Economic Case Against Donald Trump;Fortune;economy;02.06.2016 22:40;0;-0.168827678452243;5;2;1
53879;Uber Exploits Its Drivers Through 'The Gig Economy,' Lawsuit Alleges;Gothamist;economy;02.06.2016 22:40;0.0753778361444409;0.0637887953849786;27;1;9
53901;South Bay job market and economy remain solid;San Jose Mercury News;economy;02.06.2016 23:20;-0.172173135523287;-0.0623077304345272;23;7;37
53934;Pimco's new catchphrase to sum up the global economy: stable, but ...;InvestmentNews;economy;02.06.2016 23:40;0.0251259453814805;-0.314691390565894;3;2;4
53886;Democratic Dissonance on the Economy;Wall Street Journal;economy;02.06.2016 23:45;0.0559016994374947;0.0199875671583385;107;1;7
53908;Inside the Beltway: Donald Trump leads Hillary Clinton on economy ...;Washington Times;economy;03.06.2016 2:00;0.0395284707521047;-0.062735326312658;18;2;1
53927;At 7.6%, India is the fastest-growing economy or the best data fudger;Economic Times (blog);economy;03.06.2016 2:40;0.0962250448649375;-0.132859703208606;840;31;415
53948;At 7.6%, India is the fastest-growing economy or the best data fudger;Economic Times;economy;03.06.2016 6:20;0.0962250448649375;-0.132859703208606;873;31;126
53954;EU referendum live: Cameron says Brexit would be 'economic self ...;The Guardian;economy;03.06.2016 7:00;0.0768609153513149;0.0535777764257005;72;3;9
53957;Markets await services data for clues on UK economy - business live;The Guardian;economy;03.06.2016 7:59;0.0355950892904306;0.161066708347071;18;6;16
53963;Fed's Charles Evans says 'more aggressive tightening' holds risk for ...;MarketWatch;economy;03.06.2016 9:01;0.0395284707521047;0.135978422619048;9;2;1
53967;Euro-Area Economy's Lacklustre Growth to Persist, Markit Says;Bloomberg;economy;03.06.2016 9:18;-0.25;-0.095428037895928;9;1;4
53981;China May data to suggest economy steadying but not perking up: poll;Reuters;economy;03.06.2016 10:14;-0.028065638085607;0.129778502499065;15;4;5
53998;India Now A 'Lower-Middle-Income' Economy For World Bank;NDTV;economy;03.06.2016 10:20;0.0790569415042095;0.0799502686333539;42;1;2
53992;Brexit Worries Curb U.K. as Markit Sees Economy Stumbling;Bloomberg;economy;03.06.2016 10:41;-0.0395284707521047;-0.0403734495937462;4;1;1
54101;US economy is stronger than weak jobs report;CNN Money;economy;03.06.2016 10:53;-0.0736569563735986;-0.0135184517608968;121;3;22
54057;Paper Tiger Has Claws: China's Debt Woes Stalk Global Economy ...;Investor's Business Daily;economy;03.06.2016 13:20;0;-0.0597222222222223;13;2;4
54018;Economy adds just 38000 jobs in May;Fortune;economy;03.06.2016 13:41;0.02976810451299;0.133250447722257;16;3;63
54026;US Economy Adds Just 38000 Jobs In May, Far Short Of Expectations;NPR;economy;03.06.2016 13:45;-0.00741215388753668;0.0659150885644779;125;3;34
54181;Economy adds just 38K jobs in May;The Hill;economy;03.06.2016 14:00;0.0275599094902562;-0.319287696524896;211;6;4
54032;US economy adds paltry 38000 jobs in May for weakest growth ...;The Guardian;economy;03.06.2016 14:06;-0.316227766016838;0.0155458855675966;128;9;9
54049;Jobs Report Miss Raises Questions About Economy's Health, Rate ...;Forbes;economy;03.06.2016 15:06;0.208333333333333;-0.026578664743741;16;1;3
54047;Canada runs near-record trade deficit as economy keeps spluttering ...;Financial Post;economy;03.06.2016 15:10;0;-0.186794162592796;18;2;15
54054;Opinion: Why this golden era of innovation isn't helping the economy;MarketWatch;economy;03.06.2016 16:02;-0.226133508433323;-0.0605601743906192;9;2;6
54061;Here are 10 definitive reasons why you should stay bullish on the ...;Business Insider;economy;03.06.2016 16:03;-0.0753778361444409;0.0954153167017242;10;2;141
54058;One Day After Obama Touts Economy in Big Speech, Worst Jobs ...;Town Hall;economy;03.06.2016 16:03;-0.106523539273567;0.0340206908719887;1443;3;245
54062;Welcome to the new 3D ultrasound economy;Quartz;economy;03.06.2016 16:20;-0.149610937232819;-0.157616434751417;10;1;3
54077;The dollar is getting slammed after the disappointing jobs report;Business Insider;economy;03.06.2016 16:20;-0.0395284707521047;0.0260643017571343;38;6;28
54089;Oil slips on US economy concern, Brent holds near $50;Reuters;economy;03.06.2016 17:49;-0.104166666666667;0.0705402445286318;56;4;54
54087;"5 Things to Know About How the Feds See the &quot;Sharing&quot; Economy";Fortune;economy;03.06.2016 18:14;0.179738271915758;0.102158676587063;19;2;83
54120;Canada faces biggest quarterly economic contraction since financial ...;Financial Post;economy;03.06.2016 18:20;0;-0.135360607125384;114;1;17
54098;America's economy is stronger than weak jobs report;CNNMoney;economy;03.06.2016 18:26;-0.0736569563735986;-0.000306431461153422;127;4;24
54108;Forecast: Oregon's economy going 'full-throttle';OregonLive.com;economy;03.06.2016 18:53;-0.127577590769957;-0.0875;19;1;10
54183;Jobs Report Numbers at Odds With Obama's Economic Spin;Daily Signal;economy;03.06.2016 19:20;0;-0.00909508593886249;429;4;4
54155;US oil closes 1.1 pct lower on US rig count rise, economy concerns;CNBC;economy;03.06.2016 19:40;0.0501573046358487;-0.01875;43;1;29
54123;Jobs report not the 'bombshell' Trump claims;Politico;economy;03.06.2016 20:17;-0.236227795630767;-0.097029407293767;105;4;1
54141;The Economy Needs Help That Only Congress Can Provide;New York Times (blog);economy;03.06.2016 20:40;0.0571759259259259;-0.164583333333333;60;2;6
54135;Drones: Putting China's economy on autopilot;TechCrunch;economy;03.06.2016 21:01;0.0510310363079829;0.0202722346999934;105;15;44
54140;After grim payrolls, focus turns to economy;Reuters;economy;03.06.2016 21:04;-0.14173667737846;-0.0577393227587289;55;5;15
54147;Airlines Pull Out of Nigeria as Its Economy Tanks;Voice of America;economy;03.06.2016 21:05;-0.148148148148148;-0.0896666666666667;66;2;30
54179;Weak jobs report weighs on Wall Street, bank shares;Reuters;economy;03.06.2016 21:40;-0.0694444444444443;-0.0533001790889026;83;9;18
54153;'Bombshell' jobs report puts economic growth back in US election ...;The Guardian;economy;03.06.2016 21:50;0;0.11907241805196;36;4;3
54160;Loonie Value Jumps Because The U.S. Economy Really Sucks ...;Huffington Post Canada;economy;03.06.2016 22:00;0.223171157787925;-0.15765846562149;13;1;15
54158;Obama Oversells US Economy;FactCheck.org;economy;03.06.2016 22:18;0;-0.039975134316677;58;1;3
54163;Trump seizes on US jobs report to target Democratic economic ...;Reuters;economy;03.06.2016 22:20;0.0395284707521047;-0.00130321508785672;55;1;8
54156;Opinion: Why Stock bulls can cheer this 'winner-take-all' economy;MarketWatch;economy;03.06.2016 22:23;-0.00837531512716017;0.0260643017571343;20;3;12
54168;This may bring on new handwringing about the economy;CNBC;economy;03.06.2016 23:00;-0.00694444444444434;0.283959820668829;26;6;6
54234;Obama's Depressing Economy: More Death, Fewer Births, Less Life;Breitbart News;economy;03.06.2016 23:00;-0.53125;-0.272772362794991;177;11;1
54169;Portrait of US economy looks cloudier after poor jobs report;Economic Times;economy;03.06.2016 23:20;-0.187760236072498;-0.110250573890615;3;1;1
54166;What's Killing Jobs and Stalling the Economy;Wall Street Journal;economy;03.06.2016 23:30;-0.0472455591261534;-0.233536143743924;542;21;230
54174;Nigeria bleeds as pipeline bombings, vandalism wreaks economy;Vanguard;economy;04.06.2016 0:30;-0.0883883476483184;-0.0855729166666667;620;2;13
54176;Why hiring is at five-year low and the economy is stalling;PBS NewsHour;economy;04.06.2016 0:35;-0.17140086116567;-0.208077316651434;19;2;3
54237;Shock Report on Jobs Signals Obama Economy Is on Brink of ...;New York Sun;economy;04.06.2016 1:20;0.00596741202810168;0.197801407541496;79;2;6
54213;US should re-launch BIT negotiations with India: USIBC;Economic Times;economy;04.06.2016 6:20;-0.0416666666666667;0.205382435164473;10;1;2
54367;If the Economy Is Sinking, Policy Makers Are Far From Prepared;New York Times Finance;economy;04.06.2016 6:45;0.0471111475902756;-0.030283068966423;51;2;27
54215;Environmental Crimes May Cost World Economy $258 Billion: Study;Bloomberg;economy;04.06.2016 8:40;0;0.0578306943114594;35;6;13
54236;Hello India, Africa's $1 trillion agriculture sector seeks suitors;Economic Times;economy;04.06.2016 10:20;0.0883883476483184;0.075;43;2;55
54255;Jobs Report Miss Puts New Scrutiny On Health of Economy, Fed ...;Forbes;economy;04.06.2016 11:00;0.144474185943512;0.104157433302897;37;5;19
54221;This is what the EU economy will look like in 30 years' time  and it's ...;The Independent;economy;04.06.2016 11:59;0.239421529213213;-0.0764645445801736;54;4;22
54229;If the Economy Is Slowing, Policy Makers Are Far From Prepared;New York Times;economy;04.06.2016 14:01;0.103644524698606;-0.409698863562113;64;2;27
54235;Renovations, new home construction are our economy's engine ...;Toronto Star;economy;04.06.2016 14:20;0.0368284781867995;0.0850517271799715;9;1;3
54247;3 signs Germany's economy is falling apart;Business Insider;economy;04.06.2016 15:00;-0.161598281641946;-0.0981980506061966;22;3;76
54260;2 ways the dismal jobs report actually suggests the economy is ...;Yahoo Finance;economy;04.06.2016 17:40;-0.148231765320393;0.0207066397292788;13;1;2
54273;Michael Gove and Boris Johnson tell David Cameron: You've ...;Telegraph.co.uk;economy;04.06.2016 22:09;-0.0729166666666667;-0.347436305530183;609;2;2
54322;ECONOMIC SCORECARD: Connecticut's economy approaching ...;New Haven Register;economy;04.06.2016 22:20;0;-0.101361173499967;1;1;1
54279;Getting the facts clear on the economic risks of remaining in the EU;Telegraph.co.uk;economy;04.06.2016 23:03;0.0559299113668423;0.218192022358036;238;4;1
54278;Timing of economic rebound from Alberta wildfire hard to forecast ...;The Globe and Mail (subscription);economy;04.06.2016 23:06;-0.0372428108786836;0.0536357230036269;8;1;2
54282;This new 'gig' economy isn't helping anyone;New York Post;economy;04.06.2016 23:45;-0.0551198189805122;-0.62572424426676;41;9;40
54298;Business Council of Australia accuses Labor of 'dangerous' attacks ...;The Guardian;economy;05.06.2016 3:24;0.0416666666666667;-0.0912250561499702;107;1;2
54304;ANC will work with black professionals towards transforming ...;Eyewitness News;economy;05.06.2016 5:15;-0.0598462770535489;-0.0398975180356993;112;1;1
54310;Emirates airline chief concerned about Brexit impact on EU economy;The National;economy;05.06.2016 6:40;0.227288706824602;-0.024514516892273;7;2;16
54311;E-hospitality: NH innkeepers learn to live with the 'sharing economy';The Union Leader;economy;05.06.2016 6:40;0.0376889180722205;0.288825447093723;6;1;13
54314;After languishing at the political kids' table, outdoor recreation ...;The Denver Post;economy;05.06.2016 7:40;0.0833333333333333;0.0922156679955653;147;5;119
54316;Black economy shrinking, still exceeds Thailand's GDP: Ambit Capital;Economic Times;economy;05.06.2016 8:38;-0.0575396825396825;-0.0083333333333332;118;3;12
54326;Brexit may seem like the west's biggest problem. But look at the US ...;The Guardian;economy;05.06.2016 10:00;0;-0.0342928563989646;69;8;25
54368;India's black economy shrinking, still exceeds Thailand and ...;Times of India;economy;05.06.2016 11:00;-0.0610300495666961;-0.136082763487954;270;7;34
54346;Brazil's Political, Economic Turmoil Haunt Olympics;NBCNews.com;economy;05.06.2016 12:20;-0.204124145231932;0;63;3;1
54345;Gentrification Pressures Weigh On The Economy;NPR;economy;05.06.2016 13:01;0.0510310363079829;0.133250447722257;80;1;20
54350;Excess capacity in Chinese economy distorting world markets, says ...;The Guardian;economy;05.06.2016 14:16;0.104166666666667;0.125778823734363;34;9;21
54388;The economic consequences of a Donald Trump win would be severe;Financial Times;economy;05.06.2016 16:40;-0.0376889180722205;-0.11102706394646;256;23;88
54369;Poor May jobs report sows fresh doubt about economy;MarketWatch;economy;05.06.2016 17:03;0.079861111111111;-0.263795287351826;27;1;14
54371;Calgary Humane Society helping more pets as economy struggles;CBC.ca;economy;05.06.2016 17:06;0.133333333333333;0.116666666666667;20;1;3
54376;Behind Closed Doors: Five Secret Deals That Transformed Global ...;Sputnik International;economy;05.06.2016 17:38;0;0.0732877462472411;45;3;5
54381;Can the economy get better?;Washington Post (blog);economy;05.06.2016 17:40;0;0.0403555817535894;13;1;9
54378;Why the US economy's pain is becoming 'gold's gain': Trader;CNBC;economy;05.06.2016 18:05;-0.0834489938099989;0.152297902560536;61;4;26
54390;Fort McMurray wildfire will hurt Canadian economy: Bank of Canada;Globalnews.ca;economy;05.06.2016 19:19;0.0720401150823413;0.171601618245911;77;2;8
54443;The slippery slopes of economic policy;Livemint;economy;05.06.2016 19:40;-0.306186217847897;0.0765465544619743;8;3;3
54396;Global Economy Week Ahead: Fed's Yellen, China Talks, ECB ...;Wall Street Journal;economy;05.06.2016 20:02;0.25;-0.0298297639081307;34;2;9
54456;Election angst dampening US economy;CNBC;economy;05.06.2016 21:14;-0.0559016994374947;-0.129099444873581;35;4;7
54441;Exclusive: Saudi reform plan approved by top economic council;Reuters;economy;05.06.2016 21:20;-0.122916666666667;-0.102062072615966;80;9;55
54412;The rules of the game have changed: we should embrace the ...;Telegraph.co.uk;economy;05.06.2016 22:04;-0.0942222951805511;-0.119925402950031;14;2;18
54409;Why It's Impossible to Talk About Just One Chinese 'Economy';Bloomberg;economy;05.06.2016 22:16;0.260229099118023;0.0586446789535523;121;8;101
54446;Saudi Arabia draft reform plan approved by economic council;The Guardian;economy;05.06.2016 22:20;-0.122916666666667;0;32;5;6
54423;Colorado emerging as a national leader in developing a ...;Boulder Daily Camera;economy;05.06.2016 22:40;-0.208333333333333;0.0450090401195177;5;2;50
54448;These Are the Three Challenges To Supply-Side Economic Reform ...;The Epoch Times;economy;05.06.2016 22:40;0.04150489428971;-0.106600358177805;4;1;3
54440;Why China's Economy Will Be so Hard to Fix;Bloomberg;economy;05.06.2016 23:20;-0.100021258503401;-0.204579272096243;43;1;15
54418;Gloomy forecast for Scotland's economy after oil price slump;Scotsman;economy;05.06.2016 23:26;-0.197916666666667;-0.151017174085224;15;1;1
54591;India's Central Bank Chief Is an Economic Asset;Bloomberg;economy;05.06.2016 23:40;0.132582521472478;-0.0721773258495555;119;1;67
54799;US vs China: 3 flash points between the world's biggest economies;CNNMoney;economy;06.06.2016 0:00;0.0922330984215778;-0.104257207028537;154;8;49
54420;UK workforce to grow as entrepreneurs optimistic about economy;Telegraph.co.uk;economy;06.06.2016 0:01;0.125;-0.0660214032234527;15;2;27
54426;As Abenomics struggles, Japan PM pushes 'equal pay' to lift economy;Reuters UK;economy;06.06.2016 0:10;0.0104691439089501;-0.00430555555555556;29;2;10
54627;Jim Hightower: Before We Bring Back Bill Clinton to Run the ...;AlterNet;economy;06.06.2016 0:40;-0.0326637289959243;0.141840277777778;1266;17;21
54442;The diary is jam-packed with China data, rates decisions;CNBC;economy;06.06.2016 1:40;0.158113883008419;0.197745265693434;23;2;18
54499;Scottish economy barely growing;BBC News;economy;06.06.2016 1:42;-0.046875;0.178249834424109;15;4;7
54444;The lousy Obama economy is killing Hillary Clinton's hopes;New York Post;economy;06.06.2016 2:30;0;0.0157471823116019;211;10;2
54554;Why the Economic Payoff From Technology Is So Elusive;New York Times;economy;06.06.2016 2:40;0.416666666666667;-0.0739950026465752;617;46;829
54476;U.S. Economy Projected to Expand This Year by Least Since 2012;Bloomberg;economy;06.06.2016 5:20;-0.123535898125611;0.0266500895444513;63;3;38
54589;In Greece's Economic War of Attrition, Tsipras Counts on Peace;Bloomberg;economy;06.06.2016 5:40;-0.286581412952759;-0.0586446789535523;28;4;19
54642;Dubai plans world's biggest, and cheapest, solar tower + storage ...;RenewEconomy;economy;06.06.2016 5:40;0;-0.025;18;2;33
54463;Gregor Robertson warns Vancouver's economy at risk due to ...;CBC.ca;economy;06.06.2016 5:57;0;0.170870959862261;367;10;40
54505;China-US to play nice at key talks as Obama looks to his legacy;CNBC;economy;06.06.2016 6:40;-0.0467088513064538;0.0260643017571343;21;6;32
54477;Current account deficit and the UK economy - More from John Hearn;ForexLive;economy;06.06.2016 6:42;0;0.102628188168716;6;1;8
54557;Spain's auto-pilot economy flies high above political turmoil;Business Insider;economy;06.06.2016 8:00;-0.316666666666667;-0.0693897019811838;15;1;2
54493;GNU cryptocurrency aims at 'the mainstream economy not the black ...;The Register;economy;06.06.2016 8:40;-0.118585412256314;-0.0136386181397495;17;7;10
54504;California Makes America's Economy Great;Bloomberg;economy;06.06.2016 10:16;0;0.131839975350912;263;11;49
54519;EU referendum: David Cameron says Brexit would 'put a bomb ...;Telegraph.co.uk;economy;06.06.2016 10:40;-0.158113883008419;-0.208514414057075;104;4;64
54512;PM: Brexit Would Put A Bomb Under Economy;Sky News;economy;06.06.2016 10:55;-0.220970869120796;-0.392822319885212;206;4;1
54523;EU referendum live: Cameron says Brexit vote would be economic ...;The Guardian;economy;06.06.2016 11:00;0.11638938610342;0.0666794859469826;147;7;13
54525;The economic recovery just turned 7, and here's why it feels so weak;Los Angeles Times;economy;06.06.2016 11:01;-0.111260208125084;-0.0945554947078263;28;6;38
54518;"SA economy not heading for recession - S&amp;P";Independent Online;economy;06.06.2016 11:26;-0.208333333333333;-0.258416666666667;3;1;7
54522;"South African economy not headed for a recession: S&amp;P";Reuters;economy;06.06.2016 11:28;-0.113066754216661;-0.169417961421373;3;1;1
54529;David Cameron: Leave campaign being 'reckless' with people's future;The Guardian;economy;06.06.2016 11:32;-0.0416666666666667;-0.17860862707794;129;1;3
54536;Cameron likens Brexit to putting 'bomb under economy';BBC News;economy;06.06.2016 12:10;-0.0441941738241592;-0.104166666666667;248;5;7
54532;Nigeria's Goodluck Jonathan: Economy Depends on Oil;Bloomberg;economy;06.06.2016 12:17;0;-0.0279508497187474;184;2;2
54545;Cheer up: Economy's not so bad despite dismal jobs report;USA TODAY;economy;06.06.2016 12:32;0.0756822319263937;-0.527738662546825;11;1;4
54552;French economy minister pelted with eggs amid rail strikes;FRANCE 24;economy;06.06.2016 12:53;-0.0625;-0.0932753134055796;21;3;1
